"Anno","Codice Regione","Descrizione Regione","Codice Azienda","Denominazione Azienda","Codice USL territoriale","Codice struttura","Denominazione struttura","Subcodice","Denominazione","FTE TO BE TI/TIN","FTE TO BE Guardia Divisionale","FTE TO BE ""Sale Operatorie""","FTE AS IS","FTE TO BE","SALDO"
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","01","OSPEDALE SAN GIOVANNI BATTISTA MOLINETTE",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",31,0,0,0,31,-31
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",37,0,0,0,37,-37
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",73,0,0,0,73,-73
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",1,0,0,0,1,-1
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","04","OSPEDALE CENTRO TRAUMATOLOGICO ORTOPEDIC",1,0,0,0,1,-1
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",37,0,0,0,37,-37
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",43,0,0,0,43,-43
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",43,0,0,0,43,-43
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",43,0,0,0,43,-43
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",43,0,0,0,43,-43
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",1,0,0,0,1,-1
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",43,0,0,0,43,-43
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",25,0,0,0,25,-25
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",1,0,0,0,1,-1
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","06","OSPEDALE OSTETRICO GINECOLOGICO SANT'ANN",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",19,0,0,0,19,-19
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",13,0,0,0,13,-13
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",7,0,0,0,7,-7
2019,"010","PIEMONTE","909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","301","010909","AOU CITTA' DELLA SALUTE E DELLA SCIENZA","07","OSPEDALE INFANTILE REGINA MARGHERITA",1,0,0,0,1,-1
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",37,0,0,0,37,-37
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",37,0,0,0,37,-37
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",31,0,0,0,31,-31
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","01","AOUI VERONA BORGO TRENTO",1,0,0,0,1,-1
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",1,0,0,0,1,-1
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",7,0,0,0,7,-7
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",37,0,0,0,37,-37
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",37,0,0,0,37,-37
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",13,0,0,0,13,-13
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",25,0,0,0,25,-25
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",19,0,0,0,19,-19
2019,"050","VENETO","912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","509","050912","AZ.OSP.UNIVERSITARIA INTEGRATA VERONA","02","AOUI DI VERONA BORGO ROMA",37,0,0,0,37,-37
